path,label,is_franken,plate,index,label_idx
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/w24/w24_31.png,W24,False,-1,-1,157
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/u7/u7_13.jpg,U7,False,-1,-1,137
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o1/o1_117.png,O1,False,-1,-1,100
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_54.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d46/d46_75.jpg,D46,False,-1,-1,23
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/aa15/aa15_28.png,AA15,False,-1,-1,10
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_449.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_77.png,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/050294_m17.png,M17,True,5,294,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_472.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v1/v1_38.png,V1,False,-1,-1,138
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/u15/u15_11.jpg,U15,False,-1,-1,133
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o1/o1_123.png,O1,False,-1,-1,100
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g35/090075_g35.png,G35,True,9,75,53
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/390241_m17.png,M17,True,39,241,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o49/o49_31.png,O49,False,-1,-1,105
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a1/a1_74.png,A1,False,-1,-1,0
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a40/a40_22.jpg,A40,False,-1,-1,6
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v13/050323_v13.png,V13,True,5,323,140
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a30/a30_7.jpg,A30,False,-1,-1,5
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/w24/w24_15.jpg,W24,False,-1,-1,157
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m16/m16_29.png,M16,False,-1,-1,72
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_346.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_313.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v31/090360_v31.png,V31,True,9,360,145
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a1/a1_110.jpg,A1,False,-1,-1,0
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/220152_n35.png,N35,True,22,152,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_198.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s3/s3_22.png,S3,False,-1,-1,125
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n25/n25_5.png,N25,False,-1,-1,88
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/z9/z9_2.jpg,Z9,False,-1,-1,175
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f35/f35_154.jpg,F35,False,-1,-1,46
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v31/030458_v31.png,V31,True,3,458,145
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/u1/u1_12.png,U1,False,-1,-1,132
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g35/090277_g35.png,G35,True,9,277,53
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/050179_m17.png,M17,True,5,179,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_219.png,D4,False,-1,-1,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a2/a2_16.jpg,A2,False,-1,-1,3
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g17/230245_g17.png,G17,True,23,245,51
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o1/o1_52.jpg,O1,False,-1,-1,100
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_211.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f35/f35_85.png,F35,False,-1,-1,46
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y1/y1_68.png,Y1,False,-1,-1,163
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/e34/090176_e34.png,E34,True,9,176,34
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y1/y1_37.png,Y1,False,-1,-1,163
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/220183_x1.png,X1,True,22,183,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/w14/w14_6.jpg,W14,False,-1,-1,150
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m12/m12_74.png,M12,False,-1,-1,71
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q1/q1_147.png,Q1,False,-1,-1,111
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_92.jpg,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d35/390168_d35.png,D35,True,39,168,16
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_152.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d28/d28_63.png,D28,False,-1,-1,15
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o50/410365_o50.png,O50,True,41,365,106
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y5/y5_10.png,Y5,False,-1,-1,167
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/e34/410140_e34.png,E34,True,41,140,34
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/090191_m17.png,M17,True,9,191,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/h1/h1_31.jpg,H1,False,-1,-1,62
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v30/v30_216.png,V30,False,-1,-1,144
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v30/v30_263.jpg,V30,False,-1,-1,144
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d58/d58_34.png,D58,False,-1,-1,28
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/390238_n35.png,N35,True,39,238,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g5/230094_g5.png,G5,True,23,94,61
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r11/r11_29.png,R11,False,-1,-1,114
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_380.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_134.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n29/050171_n29.png,N29,True,5,171,90
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_358.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/i9/220242_i9.png,I9,True,22,242,68
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_471.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_356.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/200004_d21.png,D21,True,20,4,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f31/f31_36.png,F31,False,-1,-1,43
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n5/390280_n5.png,N5,True,39,280,98
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/030018_m17.png,M17,True,3,18,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_225.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_279.jpg,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m2/m2_16.png,M2,False,-1,-1,75
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/200144_x1.png,X1,True,20,144,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_112.png,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x8/x8_114.png,X8,False,-1,-1,162
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/200378_d4.png,D4,True,20,378,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/050142_x1.png,X1,True,5,142,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f35/f35_19.png,F35,False,-1,-1,46
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o50/410066_o50.png,O50,True,41,66,106
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v30/v30_60.png,V30,False,-1,-1,144
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/i9/i9_130.jpg,I9,False,-1,-1,68
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n16/n16_3.jpg,N16,False,-1,-1,85
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d2/d2_67.png,D2,False,-1,-1,13
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_79.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n33/n33_145.png,N33,False,-1,-1,92
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f1/f1_57.png,F1,False,-1,-1,37
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m16/m16_17.png,M16,False,-1,-1,72
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d45/d45_19.png,D45,False,-1,-1,22
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v28/390222_v28.png,V28,True,39,222,142
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v31/v31_100.png,V31,False,-1,-1,145
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f18/f18_7.jpg,F18,False,-1,-1,40
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_202.png,D4,False,-1,-1,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a1/a1_136.jpg,A1,False,-1,-1,0
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m12/m12_27.png,M12,False,-1,-1,71
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n31/200062_n31.png,N31,True,20,62,91
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_74.jpg,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/h6/h6_28.png,H6,False,-1,-1,63
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_465.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/390376_x1.png,X1,True,39,376,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d28/d28_65.png,D28,False,-1,-1,15
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r8/r8_12.png,R8,False,-1,-1,118
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v30/v30_69.png,V30,False,-1,-1,144
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y1/y1_82.png,Y1,False,-1,-1,163
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_47.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v13/220265_v13.png,V13,True,22,265,140
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_338.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_135.jpg,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y4/y4_26.png,Y4,False,-1,-1,166
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/210174_m17.png,M17,True,21,174,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/l2/l2_13.png,L2,False,-1,-1,70
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v28/220357_v28.png,V28,True,22,357,142
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q1/q1_148.png,Q1,False,-1,-1,111
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/210116_s29.png,S29,True,21,116,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_532.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o4/210216_o4.png,O4,True,21,216,104
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/e10/e10_3.jpg,E10,False,-1,-1,31
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f35/f35_25.png,F35,False,-1,-1,46
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d28/d28_62.png,D28,False,-1,-1,15
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_346.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d37/d37_3.jpg,D37,False,-1,-1,18
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m23/m23_58.png,M23,False,-1,-1,78
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_173.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o1/o1_124.png,O1,False,-1,-1,100
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_295.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o34/o34_64.png,O34,False,-1,-1,103
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o50/230312_o50.png,O50,True,23,312,106
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_98.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_348.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v4/030401_v4.png,V4,True,3,401,146
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/220413_n35.png,N35,True,22,413,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q1/q1_42.png,Q1,False,-1,-1,111
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a1/a1_24.jpg,A1,False,-1,-1,0
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g36/g36_12.jpg,G36,False,-1,-1,54
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q3/q3_91.png,Q3,False,-1,-1,113
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x8/x8_29.png,X8,False,-1,-1,162
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/i9/030035_i9.png,I9,True,3,35,68
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d28/d28_56.png,D28,False,-1,-1,15
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/230165_m17.png,M17,True,23,165,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_133.png,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/210187_n35.png,N35,True,21,187,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g4/230092_g4.png,G4,True,23,92,58
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_223.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s40/s40_22.png,S40,False,-1,-1,128
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d46/d46_73.png,D46,False,-1,-1,23
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/b1/b1_8.jpg,B1,False,-1,-1,11
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s27/s27_6.png,S27,False,-1,-1,122
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g17/g17_71.jpg,G17,False,-1,-1,51
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/t22/t22_2.png,T22,False,-1,-1,130
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g17/050344_g17.png,G17,True,5,344,51
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d40/d40_20.png,D40,False,-1,-1,21
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g43/g43_110.png,G43,False,-1,-1,60
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_216.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g43/220300_g43.png,G43,True,22,300,60
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g43/g43_108.jpg,G43,False,-1,-1,60
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v28/030291_v28.png,V28,True,3,291,142
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g17/220339_g17.png,G17,True,22,339,51
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_170.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v28/v28_145.png,V28,False,-1,-1,142
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m12/m12_42.jpg,M12,False,-1,-1,71
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_176.png,D4,False,-1,-1,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_119.png,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y5/y5_49.png,Y5,False,-1,-1,167
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/aa15/aa15_19.png,AA15,False,-1,-1,10
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d28/d28_26.jpg,D28,False,-1,-1,15
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d37/d37_78.png,D37,False,-1,-1,18
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/w25/w25_4.png,W25,False,-1,-1,158
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v30/v30_223.png,V30,False,-1,-1,144
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_134.png,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d28/d28_7.png,D28,False,-1,-1,15
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d35/050184_d35.png,D35,True,5,184,16
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/030175_n35.png,N35,True,3,175,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m16/m16_31.png,M16,False,-1,-1,72
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_243.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v13/v13_28.png,V13,False,-1,-1,140
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/z11/z11_14.jpg,Z11,False,-1,-1,169
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f31/f31_70.png,F31,False,-1,-1,43
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d58/d58_111.png,D58,False,-1,-1,28
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n42/n42_2.png,N42,False,-1,-1,97
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v31/v31_68.png,V31,False,-1,-1,145
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d46/220293_d46.png,D46,True,22,293,23
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d36/d36_140.png,D36,False,-1,-1,17
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/e34/030299_e34.png,E34,True,3,299,34
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d36/d36_4.png,D36,False,-1,-1,17
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/390113_d21.png,D21,True,39,113,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_307.jpg,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/h1/h1_45.png,H1,False,-1,-1,62
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_218.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o4/220172_o4.png,O4,True,22,172,104
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/030262_n35.png,N35,True,3,262,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d37/d37_92.png,D37,False,-1,-1,18
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g43/200314_g43.png,G43,True,20,314,60
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_219.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/410172_d21.png,D21,True,41,172,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r8/050301_r8.png,R8,True,5,301,118
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/200251_s29.png,S29,True,20,251,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/s29_125.png,S29,False,-1,-1,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_44.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q3/030357_q3.png,Q3,True,3,357,113
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/i9/390059_i9.png,I9,True,39,59,68
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r8/r8_103.png,R8,False,-1,-1,118
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/w17/w17_26.png,W17,False,-1,-1,152
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f1/f1_20.png,F1,False,-1,-1,37
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r8/r8_72.jpg,R8,False,-1,-1,118
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m23/m23_72.png,M23,False,-1,-1,78
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g17/g17_32.jpg,G17,False,-1,-1,51
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v1/v1_25.png,V1,False,-1,-1,138
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_339.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s38/s38_19.png,S38,False,-1,-1,127
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d28/d28_57.png,D28,False,-1,-1,15
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/i9/i9_322.png,I9,False,-1,-1,68
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o1/o1_14.png,O1,False,-1,-1,100
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q1/q1_114.png,Q1,False,-1,-1,111
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/050168_s29.png,S29,True,5,168,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_205.png,D4,False,-1,-1,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g35/090014_g35.png,G35,True,9,14,53
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d36/d36_60.jpg,D36,False,-1,-1,17
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/200362_x1.png,X1,True,20,362,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o1/o1_32.png,O1,False,-1,-1,100
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/210339_n35.png,N35,True,21,339,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/210355_m17.png,M17,True,21,355,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_90.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/s29_114.png,S29,False,-1,-1,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y5/y5_16.png,Y5,False,-1,-1,167
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d36/220089_d36.png,D36,True,22,89,17
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g43/050322_g43.png,G43,True,5,322,60
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_173.jpg,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d36/d36_156.png,D36,False,-1,-1,17
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m23/m23_151.png,M23,False,-1,-1,78
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_226.jpg,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_288.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m16/m16_27.png,M16,False,-1,-1,72
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_6.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_183.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_123.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/u7/u7_62.png,U7,False,-1,-1,137
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/090151_m17.png,M17,True,9,151,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_14.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g17/410180_g17.png,G17,True,41,180,51
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d37/d37_21.png,D37,False,-1,-1,18
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v31/410370_v31.png,V31,True,41,370,145
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/u7/u7_34.png,U7,False,-1,-1,137
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_110.jpg,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_158.png,D4,False,-1,-1,20
